2018-12-24 19:29:15.414 ,9128283H1,99-026,10000000,20000000,BID,99-030,10000000,20000000,OFFER,
2018-12-24 19:29:15.414 ,9128283H1,99-057,20000000,40000000,BID,99-063,20000000,40000000,OFFER,
2018-12-24 19:29:15.414 ,9128283H1,99-027,10000000,20000000,BID,99-031,10000000,20000000,OFFER,
2018-12-24 19:29:15.414 ,9128283H1,99-213,20000000,40000000,BID,99-217,20000000,40000000,OFFER,
2018-12-24 19:29:15.415 ,9128283H1,99-076,10000000,20000000,BID,99-080,10000000,20000000,OFFER,
2018-12-24 19:29:15.415 ,9128283H1,100-226,20000000,40000000,BID,100-232,20000000,40000000,OFFER,
2018-12-24 19:29:15.415 ,9128283H1,99-236,10000000,20000000,BID,99-240,10000000,20000000,OFFER,
2018-12-24 19:29:15.415 ,9128283H1,100-28+,20000000,40000000,BID,100-290,20000000,40000000,OFFER,
2018-12-24 19:29:15.415 ,9128283H1,99-092,10000000,20000000,BID,99-09+,10000000,20000000,OFFER,
2018-12-24 19:29:15.415 ,9128283H1,99-020,20000000,40000000,BID,99-02+,20000000,40000000,OFFER,
2018-12-24 19:29:15.416 ,9128283H1,99-16+,10000000,20000000,BID,99-166,10000000,20000000,OFFER,
2018-12-24 19:29:15.416 ,9128283H1,99-041,20000000,40000000,BID,99-045,20000000,40000000,OFFER,
2018-12-24 19:29:15.416 ,9128283H1,99-005,10000000,20000000,BID,99-007,10000000,20000000,OFFER,
2018-12-24 19:29:15.416 ,9128283H1,100-25+,20000000,40000000,BID,100-260,20000000,40000000,OFFER,
2018-12-24 19:29:15.416 ,9128283H1,100-296,10000000,20000000,BID,100-300,10000000,20000000,OFFER,
2018-12-24 19:29:15.416 ,9128283H1,100-287,20000000,40000000,BID,100-293,20000000,40000000,OFFER,
2018-12-24 19:29:15.416 ,9128283H1,99-12+,10000000,20000000,BID,99-126,10000000,20000000,OFFER,
2018-12-24 19:29:15.417 ,9128283H1,99-25+,20000000,40000000,BID,99-260,20000000,40000000,OFFER,
2018-12-24 19:29:15.417 ,9128283H1,100-132,10000000,20000000,BID,100-13+,10000000,20000000,OFFER,
2018-12-24 19:29:15.417 ,9128283H1,100-031,20000000,40000000,BID,100-035,20000000,40000000,OFFER,
2018-12-24 19:29:15.417 ,9128283H1,99-107,10000000,20000000,BID,99-111,10000000,20000000,OFFER,
2018-12-24 19:29:15.417 ,9128283H1,99-165,20000000,40000000,BID,99-171,20000000,40000000,OFFER,
2018-12-24 19:29:15.418 ,9128283H1,99-093,10000000,20000000,BID,99-095,10000000,20000000,OFFER,
2018-12-24 19:29:15.419 ,9128283H1,100-175,20000000,40000000,BID,100-181,20000000,40000000,OFFER,
2018-12-24 19:29:15.419 ,9128283H1,99-172,10000000,20000000,BID,99-17+,10000000,20000000,OFFER,
2018-12-24 19:29:15.419 ,9128283H1,100-266,20000000,40000000,BID,100-272,20000000,40000000,OFFER,
2018-12-24 19:29:15.419 ,9128283H1,100-243,10000000,20000000,BID,100-245,10000000,20000000,OFFER,
2018-12-24 19:29:15.420 ,9128283H1,99-12+,20000000,40000000,BID,99-130,20000000,40000000,OFFER,
2018-12-24 19:29:15.420 ,9128283H1,99-021,10000000,20000000,BID,99-023,10000000,20000000,OFFER,
2018-12-24 19:29:15.420 ,9128283H1,99-292,20000000,40000000,BID,99-296,20000000,40000000,OFFER,
2018-12-24 19:29:15.420 ,9128283H1,99-242,10000000,20000000,BID,99-24+,10000000,20000000,OFFER,
2018-12-24 19:29:15.420 ,9128283H1,100-292,20000000,40000000,BID,100-296,20000000,40000000,OFFER,
2018-12-24 19:29:15.421 ,9128283H1,100-062,10000000,20000000,BID,100-06+,10000000,20000000,OFFER,
2018-12-24 19:29:15.421 ,9128283H1,99-301,20000000,40000000,BID,99-305,20000000,40000000,OFFER,
2018-12-24 19:29:15.421 ,9128283H1,100-206,10000000,20000000,BID,100-210,10000000,20000000,OFFER,
2018-12-24 19:29:15.421 ,9128283H1,99-115,20000000,40000000,BID,99-121,20000000,40000000,OFFER,
2018-12-24 19:29:15.421 ,9128283H1,100-113,10000000,20000000,BID,100-115,10000000,20000000,OFFER,
2018-12-24 19:29:15.422 ,9128283H1,100-050,20000000,40000000,BID,100-05+,20000000,40000000,OFFER,
2018-12-24 19:29:15.422 ,9128283H1,100-107,10000000,20000000,BID,100-111,10000000,20000000,OFFER,
2018-12-24 19:29:15.422 ,9128283H1,100-02+,20000000,40000000,BID,100-030,20000000,40000000,OFFER,
2018-12-24 19:29:15.422 ,9128283H1,99-046,10000000,20000000,BID,99-050,10000000,20000000,OFFER,
2018-12-24 19:29:15.422 ,9128283H1,99-270,20000000,40000000,BID,99-27+,20000000,40000000,OFFER,
2018-12-24 19:29:15.422 ,9128283H1,100-153,10000000,20000000,BID,100-155,10000000,20000000,OFFER,
2018-12-24 19:29:15.423 ,9128283H1,99-176,20000000,40000000,BID,99-182,20000000,40000000,OFFER,
2018-12-24 19:29:15.423 ,9128283H1,100-162,10000000,20000000,BID,100-16+,10000000,20000000,OFFER,
2018-12-24 19:29:15.423 ,9128283H1,100-240,20000000,40000000,BID,100-24+,20000000,40000000,OFFER,
2018-12-24 19:29:15.423 ,9128283H1,99-162,10000000,20000000,BID,99-16+,10000000,20000000,OFFER,
2018-12-24 19:29:15.423 ,9128283H1,99-151,20000000,40000000,BID,99-155,20000000,40000000,OFFER,
2018-12-24 19:29:15.423 ,9128283H1,100-143,10000000,20000000,BID,100-145,10000000,20000000,OFFER,
2018-12-24 19:29:15.423 ,9128283H1,100-13+,20000000,40000000,BID,100-140,20000000,40000000,OFFER,
2018-12-24 19:29:15.424 ,9128283H1,99-202,10000000,20000000,BID,99-20+,10000000,20000000,OFFER,
2018-12-24 19:29:15.424 ,9128283H1,99-125,20000000,40000000,BID,99-131,20000000,40000000,OFFER,
2018-12-24 19:29:15.424 ,9128283H1,99-21+,10000000,20000000,BID,99-216,10000000,20000000,OFFER,
2018-12-24 19:29:15.424 ,9128283H1,99-302,20000000,40000000,BID,99-306,20000000,40000000,OFFER,
2018-12-24 19:29:15.424 ,9128283H1,100-007,10000000,20000000,BID,100-011,10000000,20000000,OFFER,
2018-12-24 19:29:15.424 ,9128283H1,100-011,20000000,40000000,BID,100-015,20000000,40000000,OFFER,
2018-12-24 19:29:15.425 ,9128283H1,99-043,10000000,20000000,BID,99-045,10000000,20000000,OFFER,
2018-12-24 19:29:15.425 ,9128283H1,100-176,20000000,40000000,BID,100-182,20000000,40000000,OFFER,
2018-12-24 19:29:15.425 ,9128283H1,100-025,10000000,20000000,BID,100-027,10000000,20000000,OFFER,
2018-12-24 19:29:15.425 ,9128283H1,100-115,20000000,40000000,BID,100-121,20000000,40000000,OFFER,
2018-12-24 19:29:15.425 ,9128283H1,99-11+,10000000,20000000,BID,99-116,10000000,20000000,OFFER,
2018-12-24 19:29:15.425 ,9128283H1,100-080,20000000,40000000,BID,100-08+,20000000,40000000,OFFER,
2018-12-24 19:29:15.426 ,9128283H1,99-003,10000000,20000000,BID,99-005,10000000,20000000,OFFER,
2018-12-24 19:29:15.426 ,9128283H1,100-11+,20000000,40000000,BID,100-120,20000000,40000000,OFFER,
2018-12-24 19:29:15.426 ,9128283H1,99-087,10000000,20000000,BID,99-091,10000000,20000000,OFFER,
2018-12-24 19:29:15.426 ,9128283H1,100-06+,20000000,40000000,BID,100-070,20000000,40000000,OFFER,
2018-12-24 19:29:15.426 ,9128283H1,99-257,10000000,20000000,BID,99-261,10000000,20000000,OFFER,
2018-12-24 19:29:15.427 ,9128283H1,100-181,20000000,40000000,BID,100-185,20000000,40000000,OFFER,
2018-12-24 19:29:15.427 ,9128283H1,100-145,10000000,20000000,BID,100-147,10000000,20000000,OFFER,
2018-12-24 19:29:15.427 ,9128283H1,100-092,20000000,40000000,BID,100-096,20000000,40000000,OFFER,
2018-12-24 19:29:15.427 ,9128283H1,99-271,10000000,20000000,BID,99-273,10000000,20000000,OFFER,
2018-12-24 19:29:15.428 ,9128283H1,100-007,20000000,40000000,BID,100-013,20000000,40000000,OFFER,
2018-12-24 19:29:15.428 ,9128283H1,100-186,10000000,20000000,BID,100-190,10000000,20000000,OFFER,
2018-12-24 19:29:15.428 ,9128283H1,99-112,20000000,40000000,BID,99-116,20000000,40000000,OFFER,
2018-12-24 19:29:15.428 ,9128283H1,100-091,10000000,20000000,BID,100-093,10000000,20000000,OFFER,
2018-12-24 19:29:15.428 ,9128283H1,100-05+,20000000,40000000,BID,100-060,20000000,40000000,OFFER,
2018-12-24 19:29:15.428 ,9128283H1,99-013,10000000,20000000,BID,99-015,10000000,20000000,OFFER,
2018-12-24 19:29:15.429 ,9128283H1,100-283,20000000,40000000,BID,100-287,20000000,40000000,OFFER,
2018-12-24 19:29:15.429 ,9128283H1,99-207,10000000,20000000,BID,99-211,10000000,20000000,OFFER,
2018-12-24 19:29:15.429 ,9128283H1,100-28+,20000000,40000000,BID,100-290,20000000,40000000,OFFER,
2018-12-24 19:29:15.429 ,9128283H1,100-05+,10000000,20000000,BID,100-056,10000000,20000000,OFFER,
2018-12-24 19:29:15.429 ,9128283H1,100-191,20000000,40000000,BID,100-195,20000000,40000000,OFFER,
2018-12-24 19:29:15.429 ,9128283H1,99-052,10000000,20000000,BID,99-05+,10000000,20000000,OFFER,
2018-12-24 19:29:15.429 ,9128283H1,99-21+,20000000,40000000,BID,99-220,20000000,40000000,OFFER,
2018-12-24 19:29:15.430 ,9128283H1,99-196,10000000,20000000,BID,99-200,10000000,20000000,OFFER,
2018-12-24 19:29:15.430 ,9128283H1,99-022,20000000,40000000,BID,99-026,20000000,40000000,OFFER,
2018-12-24 19:29:15.430 ,9128283H1,100-131,10000000,20000000,BID,100-133,10000000,20000000,OFFER,
2018-12-24 19:29:15.430 ,9128283H1,100-26+,20000000,40000000,BID,100-270,20000000,40000000,OFFER,
2018-12-24 19:29:15.430 ,9128283H1,100-31+,10000000,20000000,BID,100-316,10000000,20000000,OFFER,
2018-12-24 19:29:15.430 ,9128283H1,100-117,20000000,40000000,BID,100-123,20000000,40000000,OFFER,
2018-12-24 19:29:15.431 ,9128283H1,99-26+,10000000,20000000,BID,99-266,10000000,20000000,OFFER,
2018-12-24 19:29:15.431 ,9128283H1,100-137,20000000,40000000,BID,100-143,20000000,40000000,OFFER,
2018-12-24 19:29:15.431 ,9128283H1,99-20+,10000000,20000000,BID,99-206,10000000,20000000,OFFER,
2018-12-24 19:29:15.431 ,9128283H1,100-230,20000000,40000000,BID,100-23+,20000000,40000000,OFFER,
2018-12-24 19:29:15.431 ,9128283H1,99-063,10000000,20000000,BID,99-065,10000000,20000000,OFFER,
2018-12-24 19:29:15.431 ,9128283H1,99-295,20000000,40000000,BID,99-301,20000000,40000000,OFFER,
2018-12-24 19:29:15.432 ,9128283H1,99-185,10000000,20000000,BID,99-187,10000000,20000000,OFFER,
2018-12-24 19:29:15.432 ,9128283H1,100-205,20000000,40000000,BID,100-211,20000000,40000000,OFFER,
2018-12-24 19:29:15.432 ,9128283H1,99-243,10000000,20000000,BID,99-245,10000000,20000000,OFFER,
2018-12-24 19:29:15.432 ,9128283H1,100-081,20000000,40000000,BID,100-085,20000000,40000000,OFFER,
2018-12-24 19:29:15.432 ,9128283H1,100-253,10000000,20000000,BID,100-255,10000000,20000000,OFFER,
2018-12-24 19:29:15.432 ,9128283H1,99-071,20000000,40000000,BID,99-075,20000000,40000000,OFFER,
2018-12-24 19:29:15.433 ,9128283H1,99-071,10000000,20000000,BID,99-073,10000000,20000000,OFFER,
2018-12-24 19:29:15.433 ,9128283H1,99-137,20000000,40000000,BID,99-143,20000000,40000000,OFFER,
2018-12-24 19:29:15.433 ,9128283H1,99-036,10000000,20000000,BID,99-040,10000000,20000000,OFFER,
2018-12-24 19:29:15.433 ,9128283H1,99-192,20000000,40000000,BID,99-196,20000000,40000000,OFFER,
2018-12-24 19:29:15.434 ,9128283H1,100-090,10000000,20000000,BID,100-092,10000000,20000000,OFFER,
2018-12-24 19:29:15.434 ,9128283H1,99-002,20000000,40000000,BID,99-006,20000000,40000000,OFFER,
2018-12-24 19:29:15.434 ,9128283H1,99-29+,10000000,20000000,BID,99-296,10000000,20000000,OFFER,
2018-12-24 19:29:15.434 ,9128283H1,100-001,20000000,40000000,BID,100-005,20000000,40000000,OFFER,
2018-12-24 19:29:15.434 ,9128283H1,100-236,10000000,20000000,BID,100-240,10000000,20000000,OFFER,
2018-12-24 19:29:15.434 ,9128283H1,99-005,20000000,40000000,BID,99-011,20000000,40000000,OFFER,
2018-12-24 19:29:15.435 ,9128283H1,100-086,10000000,20000000,BID,100-090,10000000,20000000,OFFER,
2018-12-24 19:29:15.435 ,9128283H1,100-036,20000000,40000000,BID,100-042,20000000,40000000,OFFER,
2018-12-24 19:29:15.435 ,9128283H1,99-181,10000000,20000000,BID,99-183,10000000,20000000,OFFER,
2018-12-24 19:29:15.435 ,9128283H1,100-142,20000000,40000000,BID,100-146,20000000,40000000,OFFER,
2018-12-24 19:29:15.435 ,9128283H1,99-283,10000000,20000000,BID,99-285,10000000,20000000,OFFER,
2018-12-24 19:29:15.436 ,9128283H1,99-111,20000000,40000000,BID,99-115,20000000,40000000,OFFER,
2018-12-24 19:29:15.436 ,9128283H1,99-045,10000000,20000000,BID,99-047,10000000,20000000,OFFER,
2018-12-24 19:29:15.436 ,9128283H1,100-230,20000000,40000000,BID,100-23+,20000000,40000000,OFFER,
2018-12-24 19:29:15.436 ,9128283H1,100-216,10000000,20000000,BID,100-220,10000000,20000000,OFFER,
2018-12-24 19:29:15.437 ,9128283H1,100-047,20000000,40000000,BID,100-053,20000000,40000000,OFFER,
2018-12-24 19:29:15.437 ,9128283H1,100-090,10000000,20000000,BID,100-092,10000000,20000000,OFFER,
2018-12-24 19:29:15.437 ,9128283H1,100-116,20000000,40000000,BID,100-122,20000000,40000000,OFFER,
2018-12-24 19:29:15.437 ,9128283H1,99-231,10000000,20000000,BID,99-233,10000000,20000000,OFFER,
2018-12-24 19:29:15.438 ,9128283H1,99-183,20000000,40000000,BID,99-187,20000000,40000000,OFFER,
2018-12-24 19:29:15.438 ,9128283H1,100-113,10000000,20000000,BID,100-115,10000000,20000000,OFFER,
2018-12-24 19:29:15.438 ,9128283H1,100-003,20000000,40000000,BID,100-007,20000000,40000000,OFFER,
2018-12-24 19:29:15.438 ,9128283H1,99-136,10000000,20000000,BID,99-140,10000000,20000000,OFFER,
2018-12-24 19:29:15.438 ,9128283H1,99-206,20000000,40000000,BID,99-212,20000000,40000000,OFFER,
2018-12-24 19:29:15.438 ,9128283H1,100-046,10000000,20000000,BID,100-050,10000000,20000000,OFFER,
2018-12-24 19:29:15.439 ,9128283H1,100-055,20000000,40000000,BID,100-061,20000000,40000000,OFFER,
2018-12-24 19:29:15.439 ,9128283H1,99-290,10000000,20000000,BID,99-292,10000000,20000000,OFFER,
2018-12-24 19:29:15.439 ,9128283H1,99-042,20000000,40000000,BID,99-046,20000000,40000000,OFFER,
2018-12-24 19:29:15.439 ,9128283H1,100-170,10000000,20000000,BID,100-172,10000000,20000000,OFFER,
2018-12-24 19:29:15.439 ,9128283H1,99-070,20000000,40000000,BID,99-07+,20000000,40000000,OFFER,
2018-12-24 19:29:15.439 ,9128283H1,99-095,10000000,20000000,BID,99-097,10000000,20000000,OFFER,
2018-12-24 19:29:15.440 ,9128283H1,99-122,20000000,40000000,BID,99-126,20000000,40000000,OFFER,
2018-12-24 19:29:15.440 ,9128283H1,100-052,10000000,20000000,BID,100-05+,10000000,20000000,OFFER,
2018-12-24 19:29:15.440 ,9128283H1,100-161,20000000,40000000,BID,100-165,20000000,40000000,OFFER,
2018-12-24 19:29:15.440 ,9128283H1,100-022,10000000,20000000,BID,100-02+,10000000,20000000,OFFER,
2018-12-24 19:29:15.440 ,9128283H1,99-055,20000000,40000000,BID,99-061,20000000,40000000,OFFER,
2018-12-24 19:29:15.441 ,9128283H1,99-140,10000000,20000000,BID,99-142,10000000,20000000,OFFER,
2018-12-24 19:29:15.441 ,9128283H1,99-032,20000000,40000000,BID,99-036,20000000,40000000,OFFER,
2018-12-24 19:29:15.441 ,9128283H1,100-20+,10000000,20000000,BID,100-206,10000000,20000000,OFFER,
2018-12-24 19:29:15.441 ,9128283H1,99-226,20000000,40000000,BID,99-232,20000000,40000000,OFFER,
2018-12-24 19:29:15.441 ,9128283H1,100-26+,10000000,20000000,BID,100-266,10000000,20000000,OFFER,
2018-12-24 19:29:15.442 ,9128283H1,100-300,20000000,40000000,BID,100-30+,20000000,40000000,OFFER,
2018-12-24 19:29:15.442 ,9128283H1,99-245,10000000,20000000,BID,99-247,10000000,20000000,OFFER,
2018-12-24 19:29:15.442 ,9128283H1,99-265,20000000,40000000,BID,99-271,20000000,40000000,OFFER,
2018-12-24 19:29:15.442 ,9128283H1,100-042,10000000,20000000,BID,100-04+,10000000,20000000,OFFER,
2018-12-24 19:29:15.442 ,9128283H1,100-18+,20000000,40000000,BID,100-190,20000000,40000000,OFFER,
2018-12-24 19:29:15.442 ,9128283H1,100-060,10000000,20000000,BID,100-062,10000000,20000000,OFFER,
2018-12-24 19:29:15.443 ,9128283H1,99-281,20000000,40000000,BID,99-285,20000000,40000000,OFFER,
2018-12-24 19:29:15.443 ,9128283H1,99-05+,10000000,20000000,BID,99-056,10000000,20000000,OFFER,
2018-12-24 19:29:15.443 ,9128283H1,99-223,20000000,40000000,BID,99-227,20000000,40000000,OFFER,
2018-12-24 19:29:15.443 ,9128283H1,99-181,10000000,20000000,BID,99-183,10000000,20000000,OFFER,
2018-12-24 19:29:15.443 ,9128283H1,99-051,20000000,40000000,BID,99-055,20000000,40000000,OFFER,
2018-12-24 19:29:15.443 ,9128283H1,99-033,10000000,20000000,BID,99-035,10000000,20000000,OFFER,
2018-12-24 19:29:15.444 ,9128283H1,100-092,20000000,40000000,BID,100-096,20000000,40000000,OFFER,
2018-12-24 19:29:15.444 ,9128283H1,99-160,10000000,20000000,BID,99-162,10000000,20000000,OFFER,
2018-12-24 19:29:15.444 ,9128283H1,99-20+,20000000,40000000,BID,99-210,20000000,40000000,OFFER,
2018-12-24 19:29:15.444 ,9128283H1,100-060,10000000,20000000,BID,100-062,10000000,20000000,OFFER,
2018-12-24 19:29:15.445 ,9128283H1,100-30+,20000000,40000000,BID,100-310,20000000,40000000,OFFER,
2018-12-24 19:29:15.445 ,9128283H1,99-101,10000000,20000000,BID,99-103,10000000,20000000,OFFER,
2018-12-24 19:29:15.445 ,9128283H1,100-023,20000000,40000000,BID,100-027,20000000,40000000,OFFER,
2018-12-24 19:29:15.445 ,9128283H1,100-141,10000000,20000000,BID,100-143,10000000,20000000,OFFER,
2018-12-24 19:29:15.445 ,9128283H1,99-200,20000000,40000000,BID,99-20+,20000000,40000000,OFFER,
2018-12-24 19:29:15.445 ,9128283H1,100-236,10000000,20000000,BID,100-240,10000000,20000000,OFFER,
2018-12-24 19:29:15.446 ,9128283H1,99-316,20000000,40000000,BID,100-002,20000000,40000000,OFFER,
2018-12-24 19:29:15.446 ,9128283H1,100-202,10000000,20000000,BID,100-20+,10000000,20000000,OFFER,
2018-12-24 19:29:15.446 ,9128283H1,100-082,20000000,40000000,BID,100-086,20000000,40000000,OFFER,
2018-12-24 19:29:15.446 ,9128283H1,100-106,10000000,20000000,BID,100-110,10000000,20000000,OFFER,
2018-12-24 19:29:15.446 ,9128283H1,99-197,20000000,40000000,BID,99-203,20000000,40000000,OFFER,
2018-12-24 19:29:15.447 ,9128283H1,99-153,10000000,20000000,BID,99-155,10000000,20000000,OFFER,
2018-12-24 19:29:15.447 ,9128283H1,99-207,20000000,40000000,BID,99-213,20000000,40000000,OFFER,
2018-12-24 19:29:15.447 ,9128283H1,99-290,10000000,20000000,BID,99-292,10000000,20000000,OFFER,
2018-12-24 19:29:15.447 ,9128283H1,99-26+,20000000,40000000,BID,99-270,20000000,40000000,OFFER,
2018-12-24 19:29:15.447 ,9128283H1,100-120,10000000,20000000,BID,100-122,10000000,20000000,OFFER,
2018-12-24 19:29:15.447 ,9128283H1,100-240,20000000,40000000,BID,100-24+,20000000,40000000,OFFER,
2018-12-24 19:29:15.447 ,9128283H1,99-303,10000000,20000000,BID,99-305,10000000,20000000,OFFER,
2018-12-24 19:29:15.448 ,9128283H1,99-191,20000000,40000000,BID,99-195,20000000,40000000,OFFER,
2018-12-24 19:29:15.448 ,9128283H1,99-133,10000000,20000000,BID,99-135,10000000,20000000,OFFER,
2018-12-24 19:29:15.448 ,9128283H1,100-226,20000000,40000000,BID,100-232,20000000,40000000,OFFER,
2018-12-24 19:29:15.448 ,9128283H1,100-057,10000000,20000000,BID,100-061,10000000,20000000,OFFER,
2018-12-24 19:29:15.448 ,9128283H1,100-195,20000000,40000000,BID,100-201,20000000,40000000,OFFER,
2018-12-24 19:29:15.448 ,9128283H1,99-095,10000000,20000000,BID,99-097,10000000,20000000,OFFER,
2018-12-24 19:29:15.449 ,9128283H1,99-260,20000000,40000000,BID,99-26+,20000000,40000000,OFFER,
2018-12-24 19:29:15.449 ,9128283H1,100-30+,10000000,20000000,BID,100-306,10000000,20000000,OFFER,
2018-12-24 19:29:15.449 ,9128283H1,100-070,20000000,40000000,BID,100-07+,20000000,40000000,OFFER,
2018-12-24 19:29:15.449 ,9128283H1,100-220,10000000,20000000,BID,100-222,10000000,20000000,OFFER,
2018-12-24 19:29:15.449 ,9128283H1,100-171,20000000,40000000,BID,100-175,20000000,40000000,OFFER,
2018-12-24 19:29:15.449 ,9128283H1,99-055,10000000,20000000,BID,99-057,10000000,20000000,OFFER,
2018-12-24 19:29:15.449 ,9128283H1,100-087,20000000,40000000,BID,100-093,20000000,40000000,OFFER,
2018-12-24 19:29:15.450 ,9128283H1,99-065,10000000,20000000,BID,99-067,10000000,20000000,OFFER,
2018-12-24 19:29:15.450 ,9128283H1,100-227,20000000,40000000,BID,100-233,20000000,40000000,OFFER,
2018-12-24 19:29:15.450 ,9128283H1,100-255,10000000,20000000,BID,100-257,10000000,20000000,OFFER,
2018-12-24 19:29:15.450 ,9128283H1,99-291,20000000,40000000,BID,99-295,20000000,40000000,OFFER,
2018-12-24 19:29:15.450 ,9128283H1,99-166,10000000,20000000,BID,99-170,10000000,20000000,OFFER,
2018-12-24 19:29:15.450 ,9128283H1,100-093,20000000,40000000,BID,100-097,20000000,40000000,OFFER,
2018-12-24 19:29:15.450 ,9128283H1,99-252,10000000,20000000,BID,99-25+,10000000,20000000,OFFER,
2018-12-24 19:29:15.451 ,9128283H1,99-222,20000000,40000000,BID,99-226,20000000,40000000,OFFER,
2018-12-24 19:29:15.451 ,9128283H1,99-116,10000000,20000000,BID,99-120,10000000,20000000,OFFER,
2018-12-24 19:29:15.451 ,9128283H1,99-087,20000000,40000000,BID,99-093,20000000,40000000,OFFER,
2018-12-24 19:29:15.451 ,9128283H1,99-210,10000000,20000000,BID,99-212,10000000,20000000,OFFER,
2018-12-24 19:29:15.451 ,9128283H1,100-200,20000000,40000000,BID,100-20+,20000000,40000000,OFFER,
2018-12-24 19:29:15.451 ,9128283H1,100-140,10000000,20000000,BID,100-142,10000000,20000000,OFFER,
2018-12-24 19:29:15.451 ,9128283H1,99-076,20000000,40000000,BID,99-082,20000000,40000000,OFFER,
2018-12-24 19:29:15.452 ,9128283H1,99-225,10000000,20000000,BID,99-227,10000000,20000000,OFFER,
2018-12-24 19:29:15.452 ,9128283H1,100-265,20000000,40000000,BID,100-271,20000000,40000000,OFFER,
2018-12-24 19:29:15.452 ,9128283H1,99-227,10000000,20000000,BID,99-231,10000000,20000000,OFFER,
2018-12-24 19:29:15.452 ,9128283H1,100-196,20000000,40000000,BID,100-202,20000000,40000000,OFFER,
2018-12-24 19:29:15.452 ,9128283H1,100-230,10000000,20000000,BID,100-232,10000000,20000000,OFFER,
2018-12-24 19:29:15.452 ,9128283H1,99-037,20000000,40000000,BID,99-043,20000000,40000000,OFFER,
2018-12-24 19:29:15.452 ,9128283H1,99-180,10000000,20000000,BID,99-182,10000000,20000000,OFFER,
2018-12-24 19:29:15.453 ,9128283H1,100-013,20000000,40000000,BID,100-017,20000000,40000000,OFFER,
2018-12-24 19:29:15.453 ,9128283H1,99-182,10000000,20000000,BID,99-18+,10000000,20000000,OFFER,
2018-12-24 19:29:15.453 ,9128283H1,100-031,20000000,40000000,BID,100-035,20000000,40000000,OFFER,
2018-12-24 19:29:15.453 ,9128283H1,99-24+,10000000,20000000,BID,99-246,10000000,20000000,OFFER,
2018-12-24 19:29:15.453 ,9128283H1,99-117,20000000,40000000,BID,99-123,20000000,40000000,OFFER,
2018-12-24 19:29:15.453 ,9128283H1,100-296,10000000,20000000,BID,100-300,10000000,20000000,OFFER,
2018-12-24 19:29:15.453 ,9128283H1,99-080,20000000,40000000,BID,99-08+,20000000,40000000,OFFER,
2018-12-24 19:29:15.454 ,9128283H1,99-05+,10000000,20000000,BID,99-056,10000000,20000000,OFFER,
2018-12-24 19:29:15.454 ,9128283H1,99-031,20000000,40000000,BID,99-035,20000000,40000000,OFFER,
2018-12-24 19:29:15.454 ,9128283H1,100-05+,10000000,20000000,BID,100-056,10000000,20000000,OFFER,
2018-12-24 19:29:15.454 ,9128283H1,100-167,20000000,40000000,BID,100-173,20000000,40000000,OFFER,
